MECHANISM,SPECIATE_ID,SPECIES,MOLES
CRACMMv0.3,1635,BALD,1
CRACMMv0.3,1636,ROCP0ALK,1
CRACMMv0.3,1637,ROCN2ALK,1
CRACMMv0.3,1638,ROCN2ALK,1
CRACMMv0.3,1639,ROCN2ALK,1
CRACMMv0.3,1640,ROCN2ALK,1
CRACMMv0.3,1641,ROCN2ALK,1
CRACMMv0.3,1642,ROCP0ALK,1
CRACMMv0.3,1643,ROCN2ALK,1
CRACMMv0.3,1644,ROCP5ARO,1
CRACMMv0.3,1645,ROCP2ALK,1
CRACMMv0.3,1646,ROCP2ALK,1
CRACMMv0.3,1647,ROCN2ALK,1
CRACMMv0.3,1649,OLT,1
CRACMMv0.3,1650,ROCP2ALK,1
CRACMMv0.3,1651,OLI,1
CRACMMv0.3,1652,ROCP6ARO,1
CRACMMv0.3,1654,OLI,1
CRACMMv0.3,1655,XYE,1
CRACMMv0.3,1656,KET,1
CRACMMv0.3,1658,ROCP6ALK,1
CRACMMv0.3,1659,ROCP5ALK,1
CRACMMv0.3,1660,ROCP5ARO,1
CRACMMv0.3,1661,ROCP5ALK,1
CRACMMv0.3,1662,ROCP5ALK,1
CRACMMv0.3,1663,ROCP4ALK,1
CRACMMv0.3,1664,ROCP3ALK,1
CRACMMv0.3,1665,KET,1
CRACMMv0.3,1666,ROCP6ALK,1
CRACMMv0.3,1667,ROCP5ALK,1
CRACMMv0.3,1668,ROCP5ALK,1
CRACMMv0.3,1669,ROCP5ALK,1
CRACMMv0.3,1670,FURAN,1
CRACMMv0.3,1671,API,1
CRACMMv0.3,1672,ROCP5ARO,1
CRACMMv0.3,1673,ROCIOXY,1
CRACMMv0.3,1674,ROCP4ALK,1
CRACMMv0.3,1675,ROCIOXY,1
CRACMMv0.3,1676,ROCIOXY,1
CRACMMv0.3,1677,ROCIOXY,1
CRACMMv0.3,1678,HC5,1
CRACMMv0.3,1679,ROCIOXY,1
CRACMMv0.3,1680,UNKKOH,1
CRACMMv0.3,1681,ROCP2ALK,1
CRACMMv0.3,1683,ROCP1ALK,1
CRACMMv0.3,1684,ROCIOXY,1
CRACMMv0.3,1685,ROCIOXY,1
CRACMMv0.3,1686,ROCIOXY,1
CRACMMv0.3,1687,ROCP5ARO,1
CRACMMv0.3,1688,ROCIOXY,1
CRACMMv0.3,1689,ROCP2ALK,1
CRACMMv0.3,1690,ROCP6ALK,1
CRACMMv0.3,1691,HC10,1
CRACMMv0.3,1692,ROCP5ALK,1
CRACMMv0.3,1693,ROCP5ALK,1
CRACMMv0.3,1694,ROCP4ALK,1
CRACMMv0.3,1695,ROCP4ALK,1
CRACMMv0.3,1696,NAPH,1
CRACMMv0.3,1697,NAPH,1
CRACMMv0.3,1698,NAPH,1
CRACMMv0.3,1699,NAPH,1
CRACMMv0.3,1700,NAPH,1
CRACMMv0.3,1701,NAPH,1
CRACMMv0.3,1702,NAPH,1
CRACMMv0.3,1703,NAPH,1
CRACMMv0.3,1704,ROCP4ALK,1
CRACMMv0.3,1705,ROCP4ALK,1
CRACMMv0.3,1706,NAPH,1
CRACMMv0.3,1707,NAPH,1
CRACMMv0.3,1708,ROCP1ALK,1
CRACMMv0.3,1709,HC10,1
CRACMMv0.3,1710,ROCP3ALK,1
CRACMMv0.3,1711,BALD,1
CRACMMv0.3,1712,BALD,1
CRACMMv0.3,1713,ROCP6ARO,1
CRACMMv0.3,1714,NAPH,1
CRACMMv0.3,1715,NAPH,1
CRACMMv0.3,1716,ROCP4ALK,1
CRACMMv0.3,1717,ROCP3ALK,1
CRACMMv0.3,1718,ROCP2ALK,1
CRACMMv0.3,1719,ROCP2ALK,1
CRACMMv0.3,1720,NAPH,1
CRACMMv0.3,1721,NAPH,1
CRACMMv0.3,1722,NAPH,1
CRACMMv0.3,1723,NAPH,1
CRACMMv0.3,1724,ROCN2ALK,1
CRACMMv0.3,1725,ROCN2ALK,1
CRACMMv0.3,1726,ROCN2ALK,1
CRACMMv0.3,1727,ROCP0ALK,1
CRACMMv0.3,1728,ROCN1ALK,1
CRACMMv0.3,1729,UNKKOH,1
CRACMMv0.3,1730,ROCP2ALK,1
CRACMMv0.3,1731,ROCP2ALK,1
CRACMMv0.3,1732,ROCP2ALK,1
CRACMMv0.3,1733,ROCP2ALK,1
CRACMMv0.3,1734,ROCP0ALK,1
CRACMMv0.3,1735,ROCP1ALK,1
CRACMMv0.3,1736,ROCP0ALK,1
CRACMMv0.3,1737,ROCP0ALK,1
CRACMMv0.3,1738,ROCN2ALK,1
CRACMMv0.3,1739,ROCN2ALK,1
CRACMMv0.3,1740,ROCN2ALK,1
CRACMMv0.3,1741,ROCP0ALK,1
CRACMMv0.3,1742,ROCP0ALK,1
CRACMMv0.3,1743,ROCP0ALK,1
CRACMMv0.3,1744,ROCP0ALK,1
CRACMMv0.3,1745,ROCP0ALK,1
CRACMMv0.3,1746,XYE,1
CRACMMv0.3,1747,FURAN,1
CRACMMv0.3,1748,FURAN,1
CRACMMv0.3,1749,ROCP5ARO,1
CRACMMv0.3,1750,ROCP5ARO,1
CRACMMv0.3,1751,MGLY,1
CRACMMv0.3,1752,CSL,1
CRACMMv0.3,1753,CSL,1
CRACMMv0.3,1754,CSL,1
CRACMMv0.3,1755,PHEN,1
CRACMMv0.3,1756,ROCP2ALK,1
CRACMMv0.3,1757,PHEN,1
CRACMMv0.3,1758,MCT,1
CRACMMv0.3,1759,NAPH,1
CRACMMv0.3,1760,CSL,1
CRACMMv0.3,1762,BALD,1
CRACMMv0.3,1763,ROCP2ALK,1
CRACMMv0.3,1764,ROCP2ALK,1
CRACMMv0.3,1765,ROCP2ALK,1
CRACMMv0.3,1766,ROCP5ARO,1
CRACMMv0.3,1767,ROCP2ALK,1
CRACMMv0.3,1768,ROCP2ALK,1
CRACMMv0.3,1770,NAPH,1
CRACMMv0.3,1773,ROCP0ALK,1
CRACMMv0.3,1774,ROCP1ALK,1
CRACMMv0.3,1776,ROCN1ALK,1
CRACMMv0.3,1777,BALD,1
CRACMMv0.3,1778,ROCP2ALK,1
CRACMMv0.3,1779,ROCP5ARO,1
CRACMMv0.3,1780,ROCP2ALK,1
CRACMMv0.3,1782,ROCP0ALK,1
CRACMMv0.3,1783,ROCP0ALK,1
CRACMMv0.3,1784,ROCN2ALK,1
CRACMMv0.3,1785,ROCP0ALK,1
CRACMMv0.3,1786,ROCP5ARO,1
CRACMMv0.3,1787,ROCP5ARO,1
CRACMMv0.3,1788,ROCP5ARO,1
CRACMMv0.3,1789,ROCP5ARO,1
CRACMMv0.3,1790,ROCP4ALK,1
CRACMMv0.3,1793,ROCP1ALK,1
CRACMMv0.3,1795,ROCN2ALK,1
CRACMMv0.3,1796,ROCN2ALK,1
CRACMMv0.3,1797,ROCP0ALK,1
CRACMMv0.3,1799,ROCP1ALK,1
CRACMMv0.3,1800,ROCP5ARO,1
CRACMMv0.3,1801,NAPH,1
CRACMMv0.3,1802,NAPH,1
CRACMMv0.3,1803,ROCP6ARO,1
CRACMMv0.3,1804,ROCP6ARO,1
CRACMMv0.3,1805,ROCP6ARO,1
CRACMMv0.3,1806,ROCP5ARO,1
CRACMMv0.3,1807,ROCP5ARO,1
CRACMMv0.3,1808,NAPH,1
CRACMMv0.3,1809,ROCP5ARO,1
CRACMMv0.3,1810,ROCP5ARO,1
CRACMMv0.3,1811,ROCP5ARO,1
CRACMMv0.3,1812,ROCP6ARO,1
CRACMMv0.3,1813,ROCP6ARO,1
CRACMMv0.3,1814,CSL,1
CRACMMv0.3,1815,CSL,1
CRACMMv0.3,1816,HC3,1
CRACMMv0.3,1817,ROCP5ARO,1
CRACMMv0.3,1818,ROCP6ARO,1
CRACMMv0.3,1819,ROCP5ARO,1
CRACMMv0.3,1820,FURAN,1
CRACMMv0.3,1821,ROCN2ALK,1
CRACMMv0.3,1822,ROCP1ALK,1
CRACMMv0.3,1823,ROCP5ARO,1
CRACMMv0.3,1824,ALD,1
CRACMMv0.3,1825,KET,1
CRACMMv0.3,1826,ROCP5ARO,1
CRACMMv0.3,1827,FURAN,1
CRACMMv0.3,1828,FURAN,1
CRACMMv0.3,1829,ROCP5ARO,1
CRACMMv0.3,1830,ROCN2ALK,1
CRACMMv0.3,1831,ROCN2ALK,1
CRACMMv0.3,1832,ROCN2ALK,1
CRACMMv0.3,1833,ROCN2ALK,1
CRACMMv0.3,1834,MCT,1
CRACMMv0.3,1835,ROCP1ALK,1
CRACMMv0.3,1836,ROCIOXY,1
CRACMMv0.3,1837,ROCIOXY,1
CRACMMv0.3,1838,ROCIOXY,1
CRACMMv0.3,1839,UNKKOH,1
CRACMMv0.3,1840,ROCP6ALK,1
CRACMMv0.3,1841,ROCP5ALK,1
CRACMMv0.3,1843,ROCP2ALK,1
CRACMMv0.3,1845,ROCP3ALK,1
CRACMMv0.3,1846,ROCN2ALK,1
CRACMMv0.3,1847,UNKKOH,1
CRACMMv0.3,1848,NAPH,1
CRACMMv0.3,1849,UNKKOH,1
CRACMMv0.3,1850,UNKKOH,1
CRACMMv0.3,1851,UNKKOH,1
CRACMMv0.3,1852,UNKKOH,1
CRACMMv0.3,1853,UNKKOH,1
CRACMMv0.3,1854,UNKKOH,1
CRACMMv0.3,1855,UNKKOH,1
CRACMMv0.3,1856,UNKKOH,1
CRACMMv0.3,1857,UNKKOH,1
CRACMMv0.3,1858,UNKKOH,1
CRACMMv0.3,1859,UNKKOH,1
CRACMMv0.3,1860,UNKKOH,1
CRACMMv0.3,1861,UNKKOH,1
CRACMMv0.3,1862,UNKKOH,1
CRACMMv0.3,1863,UNKKOH,1
CRACMMv0.3,1864,UNKKOH,1
CRACMMv0.3,1865,UNKKOH,1
CRACMMv0.3,1866,UNKKOH,1
CRACMMv0.3,1867,UNKKOH,1
CRACMMv0.3,1868,UNKKOH,1
CRACMMv0.3,1869,UNKKOH,1
CRACMMv0.3,1870,UNKKOH,1
CRACMMv0.3,1871,UNKKOH,1
CRACMMv0.3,1872,UNKKOH,1
CRACMMv0.3,1873,NAPH,1
CRACMMv0.3,1874,NAPH,1
CRACMMv0.3,1875,NAPH,1
CRACMMv0.3,1879,OLI,1
CRACMMv0.3,1880,ROCP5ARO,1
CRACMMv0.3,1881,NAPH,1
CRACMMv0.3,1882,CSL,1
CRACMMv0.3,1883,NAPH,1
CRACMMv0.3,1884,UNKKOH,1
CRACMMv0.3,1885,ROH,1
CRACMMv0.3,1886,OLI,1
CRACMMv0.3,1887,HC3,1
CRACMMv0.3,1888,ROCP1ALK,1
CRACMMv0.3,1889,OLI,1
CRACMMv0.3,1890,HC10,1
CRACMMv0.3,1891,ROCIOXY,1
CRACMMv0.3,1892,KET,1
CRACMMv0.3,1893,HC10,1
CRACMMv0.3,1894,HC10,1
CRACMMv0.3,1895,OLI,1
CRACMMv0.3,1896,NAPH,1
CRACMMv0.3,1897,CSL,1
CRACMMv0.3,1898,ROCP6ARO,1
CRACMMv0.3,1899,XYM,1
CRACMMv0.3,1900,ROCP6ARO,1
CRACMMv0.3,1901,HC3,1
CRACMMv0.3,1902,SLOWROC,1
CRACMMv0.3,1903,OLT,1
CRACMMv0.3,1904,API,1
CRACMMv0.3,1905,ROCN1ALK,1
CRACMMv0.3,1906,ROCP6ARO,1
CRACMMv0.3,1907,NAPH,1
CRACMMv0.3,1908,ROCP6ARO,1
CRACMMv0.3,1909,XYE,1
CRACMMv0.3,1910,XYM,1
CRACMMv0.3,1911,ROCP5ARO,1
CRACMMv0.3,1912,CSL,1
CRACMMv0.3,1913,UNKKOH,1
CRACMMv0.3,1914,LIM,1
CRACMMv0.3,1915,ROCP2ALK,1
CRACMMv0.3,1916,ROCP5ARO,1
CRACMMv0.3,1917,ROH,1
CRACMMv0.3,1918,HC10,1
CRACMMv0.3,1919,HC3,1
CRACMMv0.3,1920,ROCP5ARO,1
CRACMMv0.3,1921,ROCP5ARO,1
CRACMMv0.3,1922,ECH4,1
CRACMMv0.3,1923,NAPH,1
CRACMMv0.3,1924,HC10,1
CRACMMv0.3,1925,OLT,1
CRACMMv0.3,1926,HC10,1
CRACMMv0.3,1927,XYM,1
CRACMMv0.3,1928,API,1
CRACMMv0.3,1929,HC10,1
CRACMMv0.3,1930,OLT,1
CRACMMv0.3,1931,ROCP6ALK,1
CRACMMv0.3,1932,ROCP6ARO,1
CRACMMv0.3,1933,ROCP6ALK,1
CRACMMv0.3,1934,ROCP6ALK,1
CRACMMv0.3,1935,ROCP5ALK,1
CRACMMv0.3,1936,ROCP6ALK,1
CRACMMv0.3,1937,ROCP5ALK,1
CRACMMv0.3,1938,ROCP5ALK,1
CRACMMv0.3,1939,ROCP4ALK,1
CRACMMv0.3,1940,ROCP4ALK,1
CRACMMv0.3,1941,ROCP4ALK,1
CRACMMv0.3,1942,ROCP3ALK,1
CRACMMv0.3,1943,ROCP4ALK,1
CRACMMv0.3,1944,ROCP3ALK,1
CRACMMv0.3,1945,ROCP6ARO,1
CRACMMv0.3,1946,ETH,1
CRACMMv0.3,1947,HC10,1
CRACMMv0.3,1948,ROCP2ALK,1
CRACMMv0.3,1949,ROCP3ALK,1
CRACMMv0.3,1950,ROCP1ALK,1
CRACMMv0.3,1951,ROCP2ALK,1
CRACMMv0.3,1952,ROCP2ALK,1
CRACMMv0.3,1953,ROCP1ALK,1
CRACMMv0.3,1954,ROCP1ALK,1
CRACMMv0.3,1955,ROCP1ALK,1
CRACMMv0.3,1956,ROCN1ALK,1
CRACMMv0.3,1957,ROCN2ALK,1
CRACMMv0.3,1958,NAPH,1
CRACMMv0.3,1959,NAPH,1
CRACMMv0.3,1960,NAPH,1
CRACMMv0.3,1961,OLT,1
CRACMMv0.3,1962,OLT,1
CRACMMv0.3,1963,HC10,1
CRACMMv0.3,1964,ROCP6ARO,1
CRACMMv0.3,1965,ROCN2ALK,1
CRACMMv0.3,1966,ROCN2ALK,1
CRACMMv0.3,1967,ROCN2ALK,1
CRACMMv0.3,1968,ROCN2ALK,1
CRACMMv0.3,1969,ROCN2ALK,1
CRACMMv0.3,1970,ROCN2ALK,1
CRACMMv0.3,1971,ROCN2ALK,1
CRACMMv0.3,1972,ROCN2ALK,1
CRACMMv0.3,1973,ROCN2ALK,1
CRACMMv0.3,1974,ROCN2ALK,1
CRACMMv0.3,1975,OLT,1
CRACMMv0.3,1976,HC3,1
CRACMMv0.3,1977,HC10,1
CRACMMv0.3,1978,ROCIOXY,1
CRACMMv0.3,1979,ROCN2ALK,1
CRACMMv0.3,1980,ROCN2ALK,1
CRACMMv0.3,1981,ROCN2ALK,1
CRACMMv0.3,1982,ROCN2ALK,1
CRACMMv0.3,1983,CSL,1
CRACMMv0.3,1984,XYM,1
CRACMMv0.3,1985,ROCP6ARO,1
CRACMMv0.3,1986,HC5,1
CRACMMv0.3,1987,ROCP6ALK,1
CRACMMv0.3,1988,HC3,1
CRACMMv0.3,1989,OLT,1
CRACMMv0.3,1990,HC5,1
CRACMMv0.3,1991,OLT,1
CRACMMv0.3,1992,ROCP6ALK,1
CRACMMv0.3,1993,XYE,1
CRACMMv0.3,1994,XYE,1
CRACMMv0.3,1995,CSL,1
CRACMMv0.3,1996,XYE,1
CRACMMv0.3,1997,ROCP6ALK,1
CRACMMv0.3,1998,OLT,1
CRACMMv0.3,1999,HC5,1
CRACMMv0.3,2000,OLT,1
CRACMMv0.3,2001,ROCP6ALK,1
CRACMMv0.3,2002,XYM,1
CRACMMv0.3,2003,ROCIOXY,1
CRACMMv0.3,2004,FURAN,1
CRACMMv0.3,2005,HC10,1
CRACMMv0.3,2006,HC10,1
CRACMMv0.3,2007,OLT,1
CRACMMv0.3,2008,HC10,1
CRACMMv0.3,2009,HC10,1
CRACMMv0.3,2010,OLI,1
CRACMMv0.3,2011,HC10,1
CRACMMv0.3,2012,HC10,1
CRACMMv0.3,2013,OLT,1
CRACMMv0.3,2014,HC10,1
CRACMMv0.3,2015,CSL,1
CRACMMv0.3,2016,OLI,1
CRACMMv0.3,2017,ROCIOXY,1
CRACMMv0.3,2018,HC10,1
CRACMMv0.3,2019,HC10,1
CRACMMv0.3,2020,OLT,1
CRACMMv0.3,2021,HC10,1
CRACMMv0.3,2022,CSL,1
CRACMMv0.3,2023,API,1
CRACMMv0.3,2024,ROCP1ALK,1
CRACMMv0.3,2025,SESQ,1
CRACMMv0.3,2026,SLOWROC,1
CRACMMv0.3,2027,FURAN,1
CRACMMv0.3,2028,XYE,1
CRACMMv0.3,2029,SLOWROC,1
CRACMMv0.3,2030,OLI,1
CRACMMv0.3,2031,NAPH,1
CRACMMv0.3,2032,UNKSMILES,1
CRACMMv0.3,2033,ROCP1ALK,1
CRACMMv0.3,2034,CSL,1
CRACMMv0.3,2035,NAPH,1
CRACMMv0.3,2036,HC10,1
CRACMMv0.3,2037,HC10,1
CRACMMv0.3,2038,ROCIOXY,1
CRACMMv0.3,2039,MOH,1
CRACMMv0.3,2040,NAPH,1
CRACMMv0.3,2041,ROCP5ARO,1
CRACMMv0.3,2042,NAPH,1
CRACMMv0.3,2043,NAPH,1
CRACMMv0.3,2044,HC10,1
CRACMMv0.3,2045,ROCP2ALK,1
CRACMMv0.3,2046,SLOWROC,1
CRACMMv0.3,2047,HC10,1
CRACMMv0.3,2048,ROCIOXY,1
CRACMMv0.3,2049,ROCP6ARO,1
CRACMMv0.3,2050,ROCIOXY,1
CRACMMv0.3,2051,ROCP1ALK,1
CRACMMv0.3,2052,XYM,1
CRACMMv0.3,2053,HC10,1
CRACMMv0.3,2054,NAPH,1
CRACMMv0.3,2055,ROCP5ARO,1
CRACMMv0.3,2056,HC10,1
CRACMMv0.3,2057,HC10,1
CRACMMv0.3,2058,OLT,1
CRACMMv0.3,2059,ROCP6ALK,1
CRACMMv0.3,2060,KET,1
CRACMMv0.3,2061,HC10,1
CRACMMv0.3,2062,OLI,1
CRACMMv0.3,2063,ROCP5ARO,1
CRACMMv0.3,2064,ROCIOXY,1
CRACMMv0.3,2065,FURAN,1
CRACMMv0.3,2066,ROCIOXY,1
CRACMMv0.3,2067,HC5,1
CRACMMv0.3,2068,OLI,1
CRACMMv0.3,2069,XYM,1
CRACMMv0.3,2070,XYM,1
CRACMMv0.3,2071,ROCP5ARO,1
CRACMMv0.3,2072,HC10,1
CRACMMv0.3,2073,HC10,1
CRACMMv0.3,2074,ROCIOXY,1
CRACMMv0.3,2075,HC10,1
CRACMMv0.3,2076,HC5,1
CRACMMv0.3,2077,ROH,1
CRACMMv0.3,2078,OLT,1
CRACMMv0.3,2079,ROCP5ARO,1
CRACMMv0.3,2080,ROCIOXY,1
CRACMMv0.3,2081,XYM,1
CRACMMv0.3,2082,ROCP5ALK,1
CRACMMv0.3,2083,HC3,1
CRACMMv0.3,2084,XYM,1
CRACMMv0.3,2085,HC10,1
CRACMMv0.3,2086,HC10,1
CRACMMv0.3,2087,OLI,1
CRACMMv0.3,2088,XYE,1
CRACMMv0.3,2089,HC10,1
CRACMMv0.3,2090,HC10,1
CRACMMv0.3,2091,OLT,1
CRACMMv0.3,2092,ROCN2ALK,1
CRACMMv0.3,2093,HC10,1
CRACMMv0.3,2094,OLI,1
CRACMMv0.3,2095,HC10,1
CRACMMv0.3,2096,ROCP6ARO,1
CRACMMv0.3,2097,HC10,1
CRACMMv0.3,2098,HC10,1
CRACMMv0.3,2099,HC10,1
CRACMMv0.3,2100,OLI,1
CRACMMv0.3,2101,OLT,1
CRACMMv0.3,2102,NAPH,1
CRACMMv0.3,2103,HC10,1
CRACMMv0.3,2104,SLOWROC,1
CRACMMv0.3,2105,FURAN,1
CRACMMv0.3,2106,LIM,1
CRACMMv0.3,2107,FURAN,1
CRACMMv0.3,2108,OLT,1
CRACMMv0.3,2109,SLOWROC,1
CRACMMv0.3,2110,FURAN,1
CRACMMv0.3,2111,SLOWROC,1
CRACMMv0.3,2112,ROCIOXY,1
CRACMMv0.3,2113,ROCP6ALK,1
CRACMMv0.3,2114,ROCP1ALK,1
CRACMMv0.3,2115,OLT,1
CRACMMv0.3,2116,HC10,1
CRACMMv0.3,2117,ROH,1
CRACMMv0.3,2118,OLT,1
CRACMMv0.3,2119,ALD,1
CRACMMv0.3,2120,OLT,1
CRACMMv0.3,2121,HC10,1
CRACMMv0.3,2122,HC10,1
CRACMMv0.3,2123,HC10,1
CRACMMv0.3,2124,XYE,1
CRACMMv0.3,2125,ROCP3ALK,1
CRACMMv0.3,2126,HC10,1
CRACMMv0.3,2127,HC5,1
CRACMMv0.3,2128,HC10,1
CRACMMv0.3,2129,ROCP4ALK,1
CRACMMv0.3,2130,HC10,1
CRACMMv0.3,2131,ROCP5ALK,1
CRACMMv0.3,2132,HC5,1
CRACMMv0.3,2133,OLT,1
CRACMMv0.3,2134,XYE,1
CRACMMv0.3,2135,ROCP5ALK,1
CRACMMv0.3,2136,ROCP6ALK,1
CRACMMv0.3,2137,ALD,1
CRACMMv0.3,2138,HC10,1
CRACMMv0.3,2139,ROCP2ALK,1
CRACMMv0.3,2140,ROCP6ARO,1
CRACMMv0.3,2141,HC5,1
CRACMMv0.3,2142,OLI,1
CRACMMv0.3,2143,ROH,1
CRACMMv0.3,2144,OLT,1
CRACMMv0.3,2145,NAPH,1
CRACMMv0.3,2146,ROCIOXY,1
CRACMMv0.3,2147,ROCIOXY,1
CRACMMv0.3,2148,ROCIOXY,1
CRACMMv0.3,2149,ROCIOXY,1
CRACMMv0.3,2150,ROCIOXY,1
CRACMMv0.3,2151,ROCP2ALK,1
CRACMMv0.3,2152,ROCP2ALK,1
CRACMMv0.3,2153,ROCIOXY,1
CRACMMv0.3,2154,SLOWROC,1
CRACMMv0.3,2155,KET,1
CRACMMv0.3,2156,ROCIOXY,1
CRACMMv0.3,2157,NAPH,1
CRACMMv0.3,2158,ROCIOXY,1
CRACMMv0.3,2159,ROCP2ALK,1
CRACMMv0.3,2160,SLOWROC,1
CRACMMv0.3,2161,FURAN,1
CRACMMv0.3,2162,HC10,1
CRACMMv0.3,2163,NAPH,1
CRACMMv0.3,2164,BALD,1
CRACMMv0.3,2165,NAPH,1
CRACMMv0.3,2166,ISO,1
CRACMMv0.3,2167,OLT,1
CRACMMv0.3,2168,FURAN,1
CRACMMv0.3,2169,OLI,1
CRACMMv0.3,2170,HC10,1
CRACMMv0.3,2171,FURAN,1
CRACMMv0.3,2172,HC10,1
CRACMMv0.3,2173,ROCP5ARO,1
CRACMMv0.3,2174,ROCP6ALK,1
CRACMMv0.3,2175,SLOWROC,1
CRACMMv0.3,2176,HC10,1
CRACMMv0.3,2177,NAPH,1
CRACMMv0.3,2178,HC10,1
CRACMMv0.3,2179,ROCIOXY,1
CRACMMv0.3,2180,OLT,1
CRACMMv0.3,2181,HC10,1
CRACMMv0.3,2182,FURAN,1
CRACMMv0.3,2183,ALD,1
CRACMMv0.3,2184,HC5,1
CRACMMv0.3,2185,OLT,1
CRACMMv0.3,2186,ROCP6ARO,1
CRACMMv0.3,2187,ROCP6ARO,1
CRACMMv0.3,2188,HC10,1
CRACMMv0.3,2189,OLT,1
CRACMMv0.3,2190,NAPH,1
CRACMMv0.3,2191,HC10,1
CRACMMv0.3,2192,OLI,1
CRACMMv0.3,2193,HC10,1
CRACMMv0.3,2194,HC5,1
CRACMMv0.3,2195,OLI,1
CRACMMv0.3,2196,OLT,1
CRACMMv0.3,2197,HC10,1
CRACMMv0.3,2198,HC10,1
CRACMMv0.3,2199,HC10,1
CRACMMv0.3,2201,LIM,1
CRACMMv0.3,2202,ROCP5ARO,1
CRACMMv0.3,2203,HC5,1
CRACMMv0.3,2204,ROCIOXY,1
CRACMMv0.3,2205,CSL,1
CRACMMv0.3,2206,SLOWROC,1
CRACMMv0.3,2207,OLI,1
CRACMMv0.3,2208,OLT,1
CRACMMv0.3,2209,ROCP6ALK,1
CRACMMv0.3,2210,NAPH,1
CRACMMv0.3,2211,ROCIOXY,1
CRACMMv0.3,2212,FURAN,1
CRACMMv0.3,2213,HC10,1
CRACMMv0.3,2214,ROCIOXY,1
CRACMMv0.3,2215,ROCIOXY,1
CRACMMv0.3,2216,ROCP1ALK,1
CRACMMv0.3,2217,ROCP5ALK,1
CRACMMv0.3,2218,ROCIOXY,1
CRACMMv0.3,2219,SLOWROC,1
CRACMMv0.3,2220,FURAN,1
CRACMMv0.3,2221,ROH,1
CRACMMv0.3,2222,OLI,1
CRACMMv0.3,2223,ROH,1
CRACMMv0.3,2224,OLI,1
CRACMMv0.3,2225,HC10,1
CRACMMv0.3,2226,HC5,1
CRACMMv0.3,2227,XYE,1
CRACMMv0.3,2228,ROCP5ARO,1
CRACMMv0.3,2229,BEN,1
CRACMMv0.3,2230,FURAN,1
CRACMMv0.3,2231,ROCP1ALK,1
CRACMMv0.3,2232,ROCN1ALK,1
CRACMMv0.3,2233,ORA2,1
CRACMMv0.3,2234,HC3,1
CRACMMv0.3,2235,CSL,1
CRACMMv0.3,2236,OLI,1
CRACMMv0.3,2237,ROCP5ARO,1
CRACMMv0.3,2238,FURAN,1
CRACMMv0.3,2239,ROCIOXY,1
CRACMMv0.3,2240,ROCIOXY,1
CRACMMv0.3,2241,HC10,1
CRACMMv0.3,2242,ROCIOXY,1
CRACMMv0.3,2243,XYM,1
CRACMMv0.3,2244,OLI,1
CRACMMv0.3,2245,ROCP5ARO,1
CRACMMv0.3,2246,ROCP2ALK,1
CRACMMv0.3,2247,LIM,1
CRACMMv0.3,2248,API,1
CRACMMv0.3,2249,HC10,1
CRACMMv0.3,2250,SLOWROC,1
CRACMMv0.3,2251,ROCIOXY,1
CRACMMv0.3,2252,SLOWROC,1
CRACMMv0.3,2253,XYM,1
CRACMMv0.3,2254,OLT,1
CRACMMv0.3,2255,HC10,1
CRACMMv0.3,2256,ROCP6ARO,1
CRACMMv0.3,2257,ALD,1
CRACMMv0.3,2258,OLI,1
CRACMMv0.3,2259,XYE,1
CRACMMv0.3,2260,ROCIOXY,1
CRACMMv0.3,2261,ROCIOXY,1
CRACMMv0.3,2262,ROCIOXY,1
CRACMMv0.3,2263,SLOWROC,1
CRACMMv0.3,2264,HC10,1
CRACMMv0.3,2265,HC10,1
CRACMMv0.3,2266,OLT,1
CRACMMv0.3,2267,ROCIOXY,1
CRACMMv0.3,2268,HC10,1
CRACMMv0.3,2269,HC10,1
CRACMMv0.3,2270,ROCP6ARO,1
CRACMMv0.3,2271,FURAN,1
CRACMMv0.3,2272,HC5,1
CRACMMv0.3,2273,ACD,1
CRACMMv0.3,2274,ETH,1
CRACMMv0.3,2275,OLT,1
CRACMMv0.3,2276,HC10,1
CRACMMv0.3,2277,HC10,1
CRACMMv0.3,2278,XYE,1
CRACMMv0.3,2279,XYM,1
CRACMMv0.3,2280,HC10,1
CRACMMv0.3,2281,HC10,1
CRACMMv0.3,2282,HC10,1
CRACMMv0.3,2283,HC10,1
CRACMMv0.3,2284,HC10,1
CRACMMv0.3,2285,HC10,1
CRACMMv0.3,2286,HC10,1
CRACMMv0.3,2287,HC10,1
CRACMMv0.3,2288,HC10,1
CRACMMv0.3,2289,HC10,1
CRACMMv0.3,2290,HC10,1
CRACMMv0.3,2291,HC10,1
CRACMMv0.3,2292,HC10,1
CRACMMv0.3,2293,HC10,1
CRACMMv0.3,2294,ROCP0ALK,1
CRACMMv0.3,2295,XYE,1
CRACMMv0.3,2296,ROCP2ALK,1
CRACMMv0.3,2297,HC10,1
CRACMMv0.3,2298,UNKCRACMM,1
CRACMMv0.3,2299,ROCIOXY,1
CRACMMv0.3,2300,HC10,1
CRACMMv0.3,2301,HC3,1
CRACMMv0.3,2302,UNKKOH,1
CRACMMv0.3,2303,UNKKOH,1
CRACMMv0.3,2304,OLI,1
CRACMMv0.3,2305,OLT,1
CRACMMv0.3,2306,XYE,1
CRACMMv0.3,2307,HC10,1
CRACMMv0.3,2308,XYE,1
CRACMMv0.3,2309,XYM,1
